Name,Description,File Name,Quantity
PinKIdent,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PinK,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PinA,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
D1,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
8.51411e+12,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Body004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PinKIdent001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PinK001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PinA001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
C060,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
7.07493e+09,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Extruded117,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
C061,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
7.07451e+09,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Extruded118,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
7.07451e+09,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Extruded119,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
7.07451e+12,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Extruded120,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
AdafruitRTC_MaleHeaders002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
AdafruitRTC_MaleHeaders,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
AdafruitRTC_MaleHeaders001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Adafruit nRF52840 Bluefruit Feather Express Rev D v2,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
PCB Component,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Board,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS011,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS005,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS008,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS009,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
2X05_1.27MM_BOX_POSTS010,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
XTAL3215,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
BTN_KMR2_4.6X2.8,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
BTN_KMR2_4.6X2.009,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
SOT23-5,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
SOT23-006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
CHIPLED_0805_NOOUTLINE,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
CHIPLED_0805_NOOUTLINE001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
CHIPLED_0805_NOOUTLINE002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH2,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH005,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
JSTPH006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
4UCONN_20329_V2,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
SOD-123,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
SOT23-R,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
MDBT053,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
MDBT50,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
MDBT051,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
MDBT052,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON017,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON8,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON009,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON010,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON011,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON012,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON013,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON014,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON015,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
USON016,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
LED3535,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO005,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO008,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO009,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0603-NO010,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0805-NO,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0805-NO001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0805-NO002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0805-NO003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
0805-NO004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
_0805MP003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
_0805MP,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
_0805MP001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
_0805MP002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
RESPACK_4X0603,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
CR1220_Battery,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
AdafruitDS3231,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
Adafruit2830Header002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
Adafruit2830Header,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
Adafruit2830Header001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,1
PCBStackPlate,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
504849-HPS-4-2.2-5-POM-BL,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
504849-HPS-4-2.2-5-POM-BL001,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
504849-HPS-4-2.2-5-POM-BL002,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_PCBStack.FCStd,2
LCDDisplay,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
LCDDisplay,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_LCDDisplay.FCStd,1
K01-004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_LCDDisplay.FCStd,2
K01-2,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_LCDDisplay.FCStd,1
K01-003,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_LCDDisplay.FCStd,1
LCDPlate,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/MARLIN_Core_OTS_SubAssembly_LCDDisplay.FCStd,2
9245-SPP-M2-12-A2,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,6
464707-HHTPS-M3-5-40-S-Z004,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
464707-HHTPS-M3-5-40-S-Z005,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
464707-HHTPS-M3-5-40-S-Z006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
464707-HHTPS-M3-5-40-S-Z007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
65375-SIP-M2-6-A007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A4,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A005,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A006,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A007,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A008,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A009,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A010,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A011,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A012,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A013,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A014,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A015,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A016,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A017,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A018,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
9398-SPP-M3-12-A019,,D:/Work/ArribadaInitiative/2026/cad-marlin-ots/CAD_INTERNAL/FREECAD_FILES/Assemblies/Marlin_Core_OTS_SubAssembly_PowerPlate.FCStd,1
